window_plan,experiment,model,n_splits,window_accuracy_mean,window_accuracy_std,window_accuracy_min,window_accuracy_max,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_min,window_macro_f1_max,window_mae_mil_mean,window_mae_mil_std,window_mae_mil_min,window_mae_mil_max,window_rmse_mil_mean,window_rmse_mil_std,window_rmse_mil_min,window_rmse_mil_max,file_accuracy_mean,file_accuracy_std,file_accuracy_min,file_accuracy_max,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_min,file_macro_f1_max,file_mae_mil_mean,file_mae_mil_std,file_mae_mil_min,file_mae_mil_max,file_rmse_mil_mean,file_rmse_mil_std,file_rmse_mil_min,file_rmse_mil_max
overlap50,109DEFE,CnnLstm,3,0.9866216348239627,0.012408326425910174,0.9695760598503741,0.9987549800796812,0.9888175766389601,0.009263191223176108,0.9759210988331701,0.9972584802425174,0.9965802033742269,0.2016070193580882,0.7512202262878418,1.245025634765625,2.058654308319092,0.6819877391100558,1.2391586303710938,2.908834934234619,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8651614785194397,0.1663321276902926,0.6472019553184509,1.0507558584213257,1.7160357634226482,0.5709474408964437,1.0346630811691284,2.431915283203125
overlap50,101DEFE,Cnn1d,3,0.9664025085064506,0.020177915882629287,0.938135593220339,0.9839210155148096,0.9707253556051798,0.015506298999030122,0.9489525246520578,0.9838758022621936,2.2697362899780273,0.660678737806548,1.5554215908050537,3.1484878063201904,3.176150321960449,0.8956385655437921,2.0867743492126465,4.2804789543151855,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.8514690796534221,0.7200261020281392,1.096651554107666,2.8207767009735107,2.803579250971476,0.98386335974338,1.576936960220337,3.985664129257202
overlap50,101DEFE,CnnGru,3,0.9594524528592565,0.03088357185722468,0.923836389280677,0.9991537376586742,0.9669169217356609,0.023798887638425723,0.9416805546789706,0.9988204601369302,1.365324189265569,0.7917188934036276,0.2628742754459381,2.085904836654663,2.387410561243693,1.3467507786746868,0.48796606063842773,3.4583327770233154,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,1.2434446811676025,0.7490273826165524,0.18792426586151123,1.8484740257263184,2.0587648351987204,1.281987427960834,0.24859637022018433,3.051628589630127
overlap50,101DEFE,CnnLstm,3,0.9496560233107291,0.03398700114801673,0.918361581920904,0.9968970380818054,0.9586545064078537,0.027833839084729226,0.9333375224154405,0.9974160947421927,1.476322054862976,0.5386936507494767,0.7421683073043823,2.019608974456787,2.5525532166163125,0.9773829919008997,1.1861745119094849,3.4164998531341553,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2477623522281647,0.5908307292688623,0.4458869397640228,1.8520920276641846,2.066477100054423,0.9964664571853528,0.7126153707504272,3.082099437713623
overlap50,109DE,Cnn1d,3,0.9156966481538517,0.051580245157635186,0.8732569721115537,0.9882968127490039,0.9305393370540177,0.042945586558323465,0.894350944783583,0.9908743346247966,1.9051062266031902,0.34691341429900213,1.4310870170593262,2.2516727447509766,2.6529200077056885,0.5281103492573749,1.9218659400939941,3.150813102722168,0.9215686274509803,0.07336583111321456,0.8235294117647058,1.0,0.9327448150977563,0.06287744844579118,0.8487394957983193,1.0,1.5653930107752483,0.37709521472713603,1.0463826656341553,1.9310697317123413,2.2986411253611245,0.6274277745810338,1.4463186264038086,2.9384801387786865
overlap50,109DE,CnnGru,3,0.9579651882908929,0.030433993076145305,0.927431421446384,0.9995019920318725,0.9654357594891746,0.025573888640212542,0.9381000000347458,0.9996122437900843,0.8624016245206197,0.04841822385063584,0.8276739716529846,0.9308729767799377,1.8268985748291016,0.3132473042919271,1.420104742050171,2.182199716567993,0.9607843137254902,0.027729677693590107,0.9411764705882353,1.0,0.9674954674954676,0.02302845861362159,0.9494949494949495,1.0,0.6849526762962341,0.07393903765653721,0.5816348791122437,0.7505595684051514,1.4279841581980388,0.4174051197256054,0.9607471227645874,1.974025011062622
overlap50,109DE,CnnLstm,3,0.9612131689368875,0.010122231231532513,0.9493765586034912,0.9741035856573705,0.9684093400829319,0.009435339802260868,0.9566050277679758,0.9796996419190664,0.846889595190684,0.11929371846878156,0.7150228023529053,1.0039539337158203,1.8221795956293743,0.27598134097747673,1.4802316427230835,2.156102180480957,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,0.7063137292861938,0.14286315997784046,0.5674206018447876,0.902828574180603,1.387877106666565,0.2579265377797448,1.0748217105865479,1.7065355777740479
overlap50,101DE,Cnn1d,3,0.9360125000332024,0.027766653526464964,0.8985875706214689,0.9650211565585332,0.9465049395717431,0.0244014571500185,0.9132846308017654,0.9712055191919583,2.518165191014608,0.15546889513773335,2.3060503005981445,2.6743357181549072,3.2213895320892334,0.34757678694749816,2.7538418769836426,3.586555242538452,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,2.2462629477183023,0.10174990951569006,2.111084461212158,2.3565680980682373,2.8866427739461265,0.34542357817438174,2.438215732574463,3.2786688804626465
overlap50,101DE,CnnGru,3,0.9638528311008051,0.035741425529780844,0.9149717514124294,0.9994358251057828,0.9688722317039294,0.03232283383418155,0.9241880002949269,0.9995592846848995,1.2119462092717488,0.3528964176322686,0.7259235382080078,1.5531425476074219,2.203203280766805,0.7905631049477813,1.191622257232666,3.1213200092315674,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.0007852514584858,0.366722453875829,0.5011740326881409,1.3710877895355225,1.828676740328471,0.8188370115661024,0.7762941122055054,2.7733285427093506
overlap50,101DE,CnnLstm,3,0.9421347538640933,0.02150561922801277,0.9206214689265537,0.971509167842031,0.9501621048423577,0.019853073667853785,0.9318641447556465,0.9777530287526349,1.0621037383874257,0.4443234410931438,0.4412156045436859,1.4562641382217407,1.9891716440518696,0.8029193571790431,0.8698152899742126,2.7140777111053467,0.9555555555555556,0.03142696805273544,0.9333333333333333,1.0,0.9593554593554594,0.028813896109002462,0.9365079365079365,1.0,0.8255221744378408,0.4333299654401497,0.2236228883266449,1.2262226343154907,1.505021462837855,0.8020598049227255,0.3976297676563263,2.2713499069213867
