window_plan,experiment,model,n_splits,window_accuracy_mean,window_accuracy_std,window_accuracy_min,window_accuracy_max,window_macro_f1_mean,window_macro_f1_std,window_macro_f1_min,window_macro_f1_max,window_mae_mil_mean,window_mae_mil_std,window_mae_mil_min,window_mae_mil_max,window_rmse_mil_mean,window_rmse_mil_std,window_rmse_mil_min,window_rmse_mil_max,file_accuracy_mean,file_accuracy_std,file_accuracy_min,file_accuracy_max,file_macro_f1_mean,file_macro_f1_std,file_macro_f1_min,file_macro_f1_max,file_mae_mil_mean,file_mae_mil_std,file_mae_mil_min,file_mae_mil_max,file_rmse_mil_mean,file_rmse_mil_std,file_rmse_mil_min,file_rmse_mil_max
overlap50,109DEFE,CnnLstm,3,0.9750010763264482,0.01841615067944357,0.9561752988047809,1.0,0.9795632522926141,0.014827190826919608,0.9652800427613906,1.0,1.188167264064153,0.6591904983808354,0.25748565793037415,1.7001125812530518,2.37657963236173,1.3447250584080772,0.4995013177394867,3.5794310569763184,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9282504916191101,0.5780289669615737,0.11336809396743774,1.3918275833129883,1.9154289414485295,1.2431319306738753,0.1746050864458084,2.998478412628174
overlap50,101DEFE,Cnn1d,3,0.9670571266923255,0.026251124544188827,0.9305084745762712,0.9909732016925247,0.9720216155182803,0.0214546262924355,0.9419591266790961,0.9906076535489761,2.3346593777338662,0.46031299280236704,1.7421046495437622,2.864370346069336,3.2499597867329917,0.7955694919226504,2.152951240539551,4.014855861663818,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.9047057231267293,0.5017614829405865,1.266048550605774,2.4918675422668457,2.878922979036967,0.8997510673299202,1.627761960029602,3.7051899433135986
overlap50,101DEFE,CnnGru,3,0.9691374552099852,0.01340476575486507,0.9553672316384181,0.9873060648801129,0.9698112837289777,0.014369674584074163,0.9595557657971777,0.9901327777669783,1.9306869904200237,0.5125376627290001,1.511955976486206,2.652439594268799,3.2914679845174155,0.15296073425351148,3.1030218601226807,3.477677583694458,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.6841554641723633,0.5886583494314602,1.2095212936401367,2.513772964477539,2.653517802556356,0.4353838970099476,2.0901153087615967,3.1503281593322754
overlap50,101DEFE,CnnLstm,3,0.9678179925042301,0.022689080109548076,0.9488700564971752,0.9997179125528914,0.9724358599730994,0.019767512119477408,0.9537732227073794,0.9997924741876316,1.0808779497941334,0.4940451834802701,0.4997805655002594,1.707381010055542,2.194285293420156,1.1396618050465637,0.8556830286979675,3.640986919403076,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,0.8121007879575094,0.5381321769789721,0.2754009962081909,1.5477240085601807,1.4967629412810008,1.1919941666274079,0.39446064829826355,3.152437686920166
overlap50,109DE,Cnn1d,3,0.9417641570045671,0.03307772304688355,0.8957605985037407,0.9721115537848606,0.9513482825335551,0.026290305155604227,0.9142300842325782,0.9717647276209134,2.136165420214335,0.4515457354799476,1.5362406969070435,2.625622034072876,2.797217051188151,0.6985393416511185,1.9068679809570312,3.6130595207214355,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,1.793949802716573,0.4656460186504571,1.2181236743927002,2.358553171157837,2.4121175607045493,0.7758779306401556,1.4383320808410645,3.336944341659546
overlap50,109DE,CnnGru,3,0.9669223769924459,0.03805103822938421,0.9134663341645886,0.999003984063745,0.9723192221195723,0.032672640881376246,0.926332301874423,0.9992055690912308,1.2497584819793701,0.30776619947034256,0.8234989643096924,1.539093017578125,2.475274364153544,0.8594283469218397,1.2706884145736694,3.217764139175415,0.9803921568627452,0.027729677693590107,0.9411764705882353,1.0,0.9831649831649831,0.023808309130860184,0.9494949494949495,1.0,1.0283004244168599,0.3315809712316461,0.5764331221580505,1.3627737760543823,2.114282488822937,0.8901975929837251,0.8571943044662476,2.801772356033325
overlap50,109DE,CnnLstm,3,0.9333877292161362,0.02172392024196998,0.9092269326683292,0.961902390438247,0.9455649843407822,0.01948822301405931,0.922444596042375,0.9701164058402681,1.0972642699877422,0.17260487807938601,0.884335458278656,1.3070952892303467,2.0154019594192505,0.3998908007920423,1.4728542566299438,2.424880266189575,0.9607843137254902,0.027729677693590107,0.9411764705882353,1.0,0.9674954674954676,0.02302845861362159,0.9494949494949495,1.0,0.8553778330485026,0.187920141698999,0.6315645575523376,1.0913879871368408,1.4973118702570598,0.42182024898039766,0.9084112644195557,1.874197244644165
overlap50,101DE,Cnn1d,3,0.9502201982049464,0.029103240044989074,0.918361581920904,0.9887165021156559,0.9569593673591609,0.02605568090954929,0.9275762507129364,0.9909076674525247,2.2165051698684692,0.26031458043914496,1.858035683631897,2.468336343765259,2.8160720666249595,0.41917753023328386,2.299983501434326,3.3267111778259277,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,1.891525427500407,0.28499063265528374,1.5091829299926758,2.193105697631836,2.447624444961548,0.45629654505454087,1.9085016250610352,3.024301052093506
overlap50,101DE,CnnGru,3,0.9577264601744054,0.05216060727368835,0.884180790960452,0.9994358251057828,0.963882885039574,0.04523123752442195,0.9000643290498884,0.9995592846848995,1.183600644270579,0.256615405294617,0.8716631531715393,1.5001883506774902,1.9693555037180583,0.5145077580505822,1.3725481033325195,2.628235340118408,0.9777777777777779,0.03142696805273544,0.9333333333333333,1.0,0.9805194805194805,0.027549614851423914,0.9415584415584416,1.0,0.9784978628158569,0.21881752682442676,0.7094696164131165,1.2454488277435303,1.6541974147160847,0.5182032377366701,0.9996596574783325,2.266925811767578
overlap50,101DE,CnnLstm,3,0.9535266243269876,0.001986524455418124,0.9511299435028249,0.9559943582510578,0.9610051611859208,0.0021366824289278863,0.9581766812849515,0.9633402126211802,1.4805041352907817,0.784054572342634,0.6082742810249329,2.5095133781433105,2.4691489934921265,1.0960328256726506,1.174052357673645,3.8542442321777344,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.2232585847377777,0.8308166668832908,0.38694503903388977,2.3561315536499023,1.967117687066396,1.1228948296279682,0.7054244875907898,3.433091163635254
